gene_1	1671.75
gene_2	3189.5
gene_3	443
gene_4	1144.667
gene_5	2870.2
gene_6	993.6
gene_7	1663
gene_8	1534.917
gene_9	1581.2
gene_10	1283.222
gene_11	1564.5
gene_12	1775.875
gene_13	1240
gene_14	5395.2
gene_15	927.8889
gene_16	4144.2
gene_17	4577
gene_18	3180.571
gene_19	4236
gene_20	1155
gene_21	1639.5
gene_22	2161.647
gene_23	2313
gene_24	1179.8
gene_25	1385.55
gene_26	1392.438
gene_27	3040.846
gene_28	1648.167
gene_29	1969.2
gene_30	1021
gene_31	804.125
gene_32	1626.75
gene_33	2195
gene_34	1410.4
gene_35	2453.667
gene_36	2541.429
gene_37	747.9
gene_38	2873
gene_39	1990
gene_40	1071.143
gene_41	924.25
gene_42	2192.143
gene_43	1810
gene_44	1235.067
gene_45	978.1667
gene_46	2577
gene_47	3257.682
gene_48	753.75
gene_49	1070.333
gene_50	1964.286
gene_51	2565.5
gene_52	1036.125
gene_53	2303
gene_54	7858.5
gene_55	812.5
gene_56	2293.538
gene_57	1261
gene_58	1891
gene_59	2665
gene_60	1032.556
gene_61	841.5
gene_62	5228.118
gene_63	1130.667
gene_64	1331.133
gene_65	1376.5
gene_66	2030.562
gene_67	2156.286
gene_68	2618
gene_69	3608.2
gene_70	2981.333
gene_71	790.3333
gene_72	2841.1
gene_73	6776
gene_74	795
gene_75	2026.15
gene_76	1540
gene_77	1247.455
gene_78	1828.4
gene_79	1603.133
gene_80	901
gene_81	1062.875
gene_82	2144
gene_83	1793.1
gene_84	2613.286
gene_85	3186
gene_86	1314.267
gene_87	1393.818
gene_88	2113
gene_89	980.1667
gene_90	1154.625
gene_91	3127
gene_92	1136.812
gene_93	1544.789
gene_94	3732.333
gene_95	1100
gene_96	843.125
gene_97	3690.167
gene_98	2285
gene_99	1828.455
gene_100	1386.632
gene_101	688.1667
gene_102	1614.643
gene_103	1876.182
gene_104	2293
gene_105	1755.6
gene_106	1152.333
gene_107	3674.25
gene_108	1964
gene_109	651
gene_110	1044
gene_111	1826.625
gene_112	6047
gene_113	1641.5
gene_114	238
gene_115	40
gene_116	1511.25
gene_117	1539
gene_118	1295.167
gene_119	1131
gene_120	674.5
gene_121	1202
gene_122	1194
gene_123	1270
gene_124	1205.625
gene_125	3621
gene_126	1563.75
gene_127	1801.2
gene_128	2383.955
gene_129	1928.714
gene_130	1321.667
gene_131	1287.5
gene_132	500
gene_133	811
gene_134	972
gene_135	1369.7
gene_136	1156
gene_137	2517
gene_138	895.75
gene_139	3253.4
gene_140	1748.429
gene_141	2670.333
gene_142	1774.556
gene_143	1139.667
gene_144	1695.375
gene_145	1042.556
gene_146	387
gene_147	872
gene_148	635
gene_149	5659.2
gene_150	1016.467
gene_151	1134.333
gene_152	775.5897
gene_153	1295
gene_154	854.8
gene_155	2570.333
gene_156	1861.333
gene_157	3695
gene_158	933.6667
gene_159	1330.6
gene_160	374
gene_161	751.4706
gene_162	1007
gene_163	2487.75
gene_164	1815
gene_165	1845.571
gene_166	1177.632
gene_167	1271.6
gene_168	1299.333
gene_169	1541
gene_170	1783.4
gene_171	1900.4
gene_172	2266
gene_173	1388.429
gene_174	1043.1
gene_175	3939
gene_176	2636.071
gene_177	1034.778
gene_178	2322.714
gene_179	972.6
gene_180	374
gene_181	1911.7
gene_182	977
gene_183	1073.833
gene_184	1274
gene_185	2405.667
gene_186	928.6471
gene_187	1683.333
gene_188	929.4444
gene_189	2085.684
gene_190	1409
gene_191	1834.333
gene_192	1689.222
gene_193	2725.75
gene_194	3087.667
gene_195	679.4
gene_196	2169.4
gene_197	1927.448
gene_198	319
gene_199	91
gene_200	752
gene_201	1132
gene_202	751
gene_203	2501.25
gene_204	740
gene_205	1242.615
gene_206	1912.857
gene_207	1234
gene_208	1327.364
gene_209	3507.333
gene_210	528.5
gene_211	2024.294
gene_212	1048.333
gene_213	1919
gene_214	3212.571
gene_215	2090
gene_216	8760.5
gene_217	2461.6
gene_218	3535.95
gene_219	3030.714
gene_220	1171.667
gene_221	5356
gene_222	1568.833
gene_223	850.2778
gene_224	2690
gene_225	2385.5
gene_226	1863
gene_227	463.1429
gene_228	1430.5
gene_229	944
gene_230	5225
gene_231	2322.182
gene_232	1989.588
gene_233	776
gene_234	1353.667
gene_235	1169
gene_236	1467
gene_237	3366
gene_238	3058.333
gene_239	3136
gene_240	1936
gene_241	1077
gene_242	2908.333
gene_243	1442.56
gene_244	302
gene_245	1910.714
gene_246	2374
gene_247	1401.5
gene_248	1070.6
gene_249	1251.5
gene_250	1425.444
gene_251	1045.8
gene_252	1189.308
gene_253	583
gene_254	628
gene_255	1369.625
gene_256	1026.2
gene_257	566
gene_258	4881.5
gene_259	1262
gene_260	7096
gene_261	3023.25
gene_262	1289.39
gene_263	547
gene_264	935.2759
gene_265	1294.167
gene_266	5524
gene_267	3978
gene_268	2056.5
gene_269	3094.167
gene_270	3178.6
gene_271	1334.143
gene_272	1136.667
gene_273	2438.25
gene_274	3309
gene_275	4150.75
gene_276	870.5
gene_277	2757.455
gene_278	2378.857
gene_279	1225.917
gene_280	2408
gene_281	1070.353
gene_282	1105
gene_283	1236.75
gene_284	2438.833
gene_285	1473.429
gene_286	3724
gene_287	2317
gene_288	1064
gene_289	1253
gene_290	1132
gene_291	1339.25
gene_292	1446.591
gene_293	3253.4
gene_294	1980.091
gene_295	1565.25
gene_296	1015.619
gene_297	4429
gene_298	1764.833
gene_299	4656
gene_300	3354.625
gene_301	1532.867
gene_302	3598.5
gene_303	2159.5
gene_304	1523.667
gene_305	1293
gene_306	1099.957
gene_307	1986.5
gene_308	2035
gene_309	2045
gene_310	1501.923
gene_311	626.7143
gene_312	2225.952
gene_313	788.0909
gene_314	728.5
gene_315	2577.667
gene_316	621.75
gene_317	2123
gene_318	2103.4
gene_319	1251.667
gene_320	868.5
gene_321	2578.571
gene_322	1105.714
gene_323	2172.545
gene_324	4073.4
gene_325	7726.5
gene_326	1675
gene_327	1337.167
gene_328	756.3333
gene_329	1510.364
gene_330	1583.286
gene_331	1345.286
gene_332	1002
gene_333	2496.25
gene_334	1836.929
gene_335	834
gene_336	1176
gene_337	3298
gene_338	3547.143
gene_339	1593.688
gene_340	1450.4
gene_341	1378
gene_342	1749
gene_343	1364.889
gene_344	3892.667
gene_345	2599.182
gene_346	804
gene_347	2822.5
gene_348	1793
gene_349	2427.5
gene_350	2438
gene_351	998
gene_352	1710.125
gene_353	2520
gene_354	1556.9
gene_355	2047.2
gene_356	1278.6
gene_357	2063.273
gene_358	1344.1
gene_359	1834.182
gene_360	1525
gene_361	1004.333
gene_362	1181
gene_363	6499.692
gene_364	2083
gene_365	2252.8
gene_366	1007
gene_367	1724.917
gene_368	3549
gene_369	3126
gene_370	4241
gene_371	2357.923
gene_372	1856.389
gene_373	1617.875
gene_374	1602.706
gene_375	2267.273
gene_376	693.25
gene_377	863
gene_378	1187.667
gene_379	1040
gene_380	830.5
gene_381	1368.143
gene_382	1768.444
gene_383	1686.5
gene_384	1145.8
gene_385	2495.25
gene_386	1664
gene_387	1040.231
gene_388	4441
gene_389	1243.125
gene_390	1164.333
gene_391	3513.667
gene_392	1821.333
gene_393	1628.25
gene_394	1622
gene_395	1726
gene_396	2801.75
gene_397	746.25
gene_398	3003.545
gene_399	1604.167
gene_400	1003.667
gene_401	714.5
gene_402	1295
gene_403	4115
gene_404	6014
gene_405	1440.5
gene_406	1716.6
gene_407	1273
gene_408	665
gene_409	1368.188
gene_410	1021
gene_411	1702
gene_412	2287
gene_413	1351.385
gene_414	2980
gene_415	595
gene_416	4069.25
gene_417	1188.75
gene_418	1713
gene_419	4515.333
gene_420	1048.562
gene_421	989.9231
gene_422	2732.2
gene_423	873
gene_424	940.4
gene_425	874
gene_426	953.6667
gene_427	1496.059
gene_428	2962.4
gene_429	821.1667
gene_430	1180
gene_431	2482.333
gene_432	1268.364
gene_433	1264.909
gene_434	4637
gene_435	1928.409
gene_436	2265.444
gene_437	1649.25
gene_438	1066.75
gene_439	2002.364
gene_440	1311.667
gene_441	2734.6
gene_442	919.8
gene_443	2654.118
gene_444	3081
gene_445	1560.474
gene_446	1876
gene_447	1685.875
gene_448	1440.167
gene_449	2908.75
gene_450	929.3846
gene_451	627.75
gene_452	1258.5
gene_453	1703.188
gene_454	4126.5
gene_455	785
gene_456	1228.9
gene_457	1247
gene_458	4306.571
gene_459	590.2
gene_460	492
gene_461	949
gene_462	1614.455
gene_463	1251.5
gene_464	2076
gene_465	2301.875
gene_466	3515
gene_467	2209.467
gene_468	2684.667
gene_469	2286
gene_470	743
gene_471	883.6
gene_472	1374.625
gene_473	655
gene_474	1840.333
gene_475	1795
gene_476	1840
gene_477	2452.8
gene_478	3437.846
gene_479	1705.375
gene_480	1601.917
gene_481	1625.889
gene_482	1700
gene_483	1286.333
gene_484	1957.889
gene_485	3806.5
gene_486	2311.074
gene_487	1530.167
gene_488	1428
gene_489	3096.5
gene_490	1571.333
gene_491	4762.75
gene_492	1459.357
gene_493	2117.25
gene_494	1448.154
gene_495	1121.1
gene_496	1357.8
gene_497	1048.9
gene_498	536.5
gene_499	1403.7
gene_500	923
gene_501	1168
gene_502	2125.429
gene_503	1869
gene_504	923.7778
gene_505	772
gene_506	1012
gene_507	2404.429
gene_508	1416.125
gene_509	911
gene_510	1278
gene_511	1473
gene_512	1515.667
gene_513	1202.5
gene_514	590.25
gene_515	374
gene_516	2554.5
gene_517	2967
gene_518	1284.652
gene_519	1385.5
gene_520	1093.083
gene_521	1472.667
gene_522	66
gene_523	944
gene_524	612.5
gene_525	1148.5
gene_526	1265.222
gene_527	1047.167
gene_528	1571
gene_529	1004.421
gene_530	2013.4
gene_531	287
gene_532	1042.538
gene_533	1075
gene_534	903
gene_535	1434.5
gene_536	2813.75
gene_537	4272
gene_538	1068.333
gene_539	880.1667
gene_540	812.5
gene_541	1001.792
gene_542	3857
gene_543	1733
gene_544	1847.632
gene_545	2174
gene_546	1164
gene_547	309
gene_548	2127.1
gene_549	1183.786
gene_550	1850.545
gene_551	1333
gene_552	2015.6
gene_553	1185.353
gene_554	1066.467
gene_555	1272
gene_556	1411.143
gene_557	2049
gene_558	2724.429
gene_559	2198.375
gene_560	1500.143
gene_561	876.3889
gene_562	2342.333
gene_563	1941.75
gene_564	1816.75
gene_565	1617.333
gene_566	844.75
gene_567	1584.2
gene_568	2300.238
gene_569	1670.875
gene_570	1848.5
gene_571	985.3333
gene_572	4077.5
gene_573	1590.333
gene_574	1258.333
gene_575	1036
gene_576	1993.5
gene_577	1223.7
gene_578	3048.25
gene_579	705.6667
gene_580	430
gene_581	3550
gene_582	645.6667
gene_583	1027
gene_584	5306
gene_585	2466
gene_586	1709.111
gene_587	1488.625
gene_588	2531.938
gene_589	1579.455
gene_590	2227
gene_591	952.375
gene_592	2050
gene_593	1870.727
gene_594	2113
gene_595	3765.7
gene_596	869
gene_597	1532
gene_598	1338
gene_599	1676.067
gene_600	1668.4
gene_601	719.8
gene_602	803
gene_603	1092.1
gene_604	1751.8
gene_605	2120.857
gene_606	1042.5
gene_607	1079
gene_608	1009
gene_609	2479
gene_610	1483
gene_611	746.8
gene_612	1007.667
gene_613	1138
gene_614	1021.538
gene_615	3386.75
gene_616	1406
gene_617	1121
gene_618	1727.5
gene_619	4949.5
gene_620	2641.4
gene_621	1083.6
gene_622	1217.2
gene_623	1850.5
gene_624	1322.857
gene_625	2924
gene_626	1503
gene_627	1565
gene_628	1632.625
gene_629	2147.375
gene_630	1138
gene_631	2672.9
gene_632	1495.167
gene_633	1794.5
gene_634	3396.333
gene_635	4730.286
gene_636	1687.333
gene_637	827
gene_638	1399.375
gene_639	1041
gene_640	4424.5
gene_641	1749.5
gene_642	1645
gene_643	2141.286
gene_644	995
gene_645	2734.8
gene_646	902.5
gene_647	1151
gene_648	1575.214
gene_649	1105.75
gene_650	1262.25
gene_651	1400.4
gene_652	2615
gene_653	2576
gene_654	932.75
gene_655	1912.905
gene_656	662.2
gene_657	3719.5
gene_658	792.6667
gene_659	877.5455
gene_660	3611
gene_661	1435.636
gene_662	1894.5
gene_663	649.6
gene_664	575.125
gene_665	3769
gene_666	1238.875
gene_667	2643.316
gene_668	1463
gene_669	1189.2
gene_670	876
gene_671	1236.167
gene_672	1922.5
gene_673	1984.333
gene_674	850.7778
gene_675	842
gene_676	1315.556
gene_677	2338.667
gene_678	936.1667
gene_679	763
gene_680	1741
gene_681	2205.429
gene_682	1695.889
gene_683	736.7273
gene_684	718
gene_685	4080
gene_686	883.9167
gene_687	1436
gene_688	928.5333
gene_689	2225.25
gene_690	2351
gene_691	1788.1
gene_692	2508.667
gene_693	1549.909
gene_694	2123.917
gene_695	1301.143
gene_696	1530
gene_697	46
gene_698	820
gene_699	2314.444
gene_700	2149.462
gene_701	1892.889
gene_702	1557.9
gene_703	2698.462
gene_704	944
gene_705	1127
gene_706	1292.25
gene_707	1065.429
gene_708	1844
gene_709	1139
gene_710	2921.75
gene_711	1392
gene_712	1542
gene_713	2124
gene_714	1589.286
gene_715	2005.5
gene_716	1168.4
gene_717	4490
gene_718	1274
gene_719	830.2857
gene_720	1123
gene_721	2323.333
gene_722	2680
gene_723	2690
gene_724	5571
gene_725	1859
gene_726	1549.833
gene_727	4016
gene_728	911.25
gene_729	1598
gene_730	2114.267
gene_731	1196.333
gene_732	4282
gene_733	1406.5
gene_734	1363.8
gene_735	510
gene_736	5021.5
gene_737	2313
gene_738	2130
gene_739	1620.556
gene_740	2348.2
gene_741	1671
gene_742	1290.1
gene_743	2929.2
gene_744	739
gene_745	2896
gene_746	2357.667
gene_747	890
gene_748	1190.409
gene_749	1750.5
gene_750	1096
gene_751	1374.667
gene_752	3539.5
gene_753	1338.667
gene_754	1962.4
gene_755	1506.071
gene_756	2005.25
gene_757	1564.667
gene_758	1674.25
gene_759	5038
gene_760	881.4286
gene_761	1234.429
gene_762	6648
gene_763	1335
gene_764	1019.545
gene_765	3169
gene_766	659.5
gene_767	998.125
gene_768	1223
gene_769	1419.545
gene_770	1213
gene_771	1543.5
gene_772	3106.667
gene_773	1411.909
gene_774	2590.143
gene_775	1489
gene_776	1472
gene_777	1171.667
gene_778	1352.231
gene_779	2595.5
gene_780	2762
gene_781	1227
gene_782	3174
gene_783	1052.667
gene_784	1833.5
gene_785	1972.8
gene_786	593
gene_787	5292.667
gene_788	1422.889
gene_789	2135.5
gene_790	6681.5
gene_791	1073.1
gene_792	859.5714
gene_793	1800.25
gene_794	813.6875
gene_795	1819.143
gene_796	1076
gene_797	1854.4
gene_798	1649
gene_799	1155.727
gene_800	2984.333
gene_801	2158.5
gene_802	1551.25
gene_803	3099.5
gene_804	2549
gene_805	5176.333
gene_806	1025
gene_807	2120.062
gene_808	2017.621
gene_809	2363
gene_810	810.0952
gene_811	728
gene_812	2382.5
gene_813	1436.333
gene_814	1163.059
gene_815	1637
gene_816	2217.8
gene_817	1821
gene_818	4420.75
gene_819	929
gene_820	1078.286
gene_821	2086.167
gene_822	1359.263
gene_823	2272.5
gene_824	1630.25
gene_825	891.2
gene_826	2668.25
gene_827	1586.571
gene_828	1883
gene_829	2115
gene_830	868.25
gene_831	2779
gene_832	2268.8
gene_833	1280
gene_834	2153.333
gene_835	996.75
gene_836	2306.417
gene_837	1411
gene_838	1923.714
gene_839	2468.167
gene_840	1354
gene_841	2416.333
gene_842	1942
gene_843	2482.5
gene_844	2418.111
gene_845	1803
gene_846	1081
gene_847	1749
gene_848	1539
gene_849	2283.167
gene_850	3584
gene_851	3272.417
gene_852	1438.214
gene_853	760.5714
gene_854	1340.067
gene_855	1183.25
gene_856	647.625
gene_857	1002.6
gene_858	2841.2
gene_859	2041
gene_860	2027
gene_861	1125.5
gene_862	3597.4
gene_863	1240.231
gene_864	1858.875
gene_865	887.5714
gene_866	1308.5
gene_867	1631.25
gene_868	899.6667
gene_869	1741.571
gene_870	2050
gene_871	2503.5
gene_872	1188.583
gene_873	1141.333
gene_874	2429.091
gene_875	2915.5
gene_876	2477
gene_877	2065
gene_878	2384.625
gene_879	1206.375
gene_880	1158.889
gene_881	168
gene_882	2244.4
gene_883	672
gene_884	857.6667
gene_885	995.5
gene_886	2485
gene_887	1421.25
gene_888	1050.571
gene_889	1833.947
gene_890	1577.64
gene_891	1142.375
gene_892	1303.5
gene_893	1696.571
gene_894	1683
gene_895	797.4
gene_896	1014.053
gene_897	1505.7
gene_898	2347.25
gene_899	1892.167
gene_900	1110.444
gene_901	2179.429
gene_902	1011.118
gene_903	855.6923
gene_904	1695.083
gene_905	3637.6
gene_906	1017.333
gene_907	666
gene_908	934.7778
gene_909	307
gene_910	810.8
gene_911	1455.4
gene_912	2009.5
gene_913	1193.125
gene_914	3949
gene_915	2276.25
gene_916	773
gene_917	849.4706
gene_918	3808.5
gene_919	1710.2
gene_920	1429.16
gene_921	2948
gene_922	1464.5
gene_923	1561.6
gene_924	3565
gene_925	706
gene_926	2118.75
gene_927	1083.5
gene_928	1258.333
gene_929	1957.545
gene_930	2082.167
gene_931	1080.778
gene_932	2292.167
gene_933	3825
gene_934	5382.4
gene_935	3149.667
gene_936	978
gene_937	2394.714
gene_938	774
gene_939	1400
gene_940	894
gene_941	2919.818
gene_942	1154.857
gene_943	3384
gene_944	1940.5
gene_945	2437
gene_946	2267
gene_947	1389.462
gene_948	1221.25
gene_949	1162.1
gene_950	1072.571
gene_951	1595.364
gene_952	1254
gene_953	905.4
gene_954	1617.2
gene_955	1180
gene_956	1727.167
gene_957	2021.556
gene_958	1360.267
gene_959	1569.3
gene_960	2010
gene_961	955
gene_962	1131.667
gene_963	772.75
gene_964	689.5
gene_965	1609
gene_966	1887
gene_967	1426.286
gene_968	2862.714
gene_969	2802
gene_970	2118.333
gene_971	1278.333
gene_972	2903
gene_973	982
gene_974	977
gene_975	741.3333
gene_976	1201
gene_977	1796.947
gene_978	2469.143
gene_979	831.875
gene_980	2601
gene_981	1365
gene_982	1336.833
gene_983	997
gene_984	1533.25
gene_985	4528
gene_986	1734.889
gene_987	2319.1
gene_988	1969.941
gene_989	1580.625
gene_990	652.2222
gene_991	1346.75
gene_992	1409.269
gene_993	2611.375
gene_994	974
gene_995	1760
gene_996	984.75
gene_997	3583.5
gene_998	1950.5
gene_999	1874.857
gene_1000	653.5
gene_1001	1360.625
gene_1002	2242.889
gene_1003	1225.6
gene_1004	6107.429
gene_1005	7284.75
gene_1006	4374.667
gene_1007	866.2
gene_1008	1621
gene_1009	2203.136
gene_1010	1678
gene_1011	4882
gene_1012	2328.75
gene_1013	4227.333
gene_1014	995
gene_1015	2102
gene_1016	2691.6
gene_1017	3656.5
gene_1018	1750.875
gene_1019	1629.25
gene_1020	1568.375
gene_1021	1346.75
gene_1022	1235.242
gene_1023	920.3333
gene_1024	2348.8
gene_1025	707
gene_1026	1351.5
gene_1027	2561.2
gene_1028	2021.833
gene_1029	772.5714
gene_1030	1190.667
gene_1031	1095.312
gene_1032	1155.667
gene_1033	1261.357
gene_1034	2904.833
gene_1035	1197.714
gene_1036	2686.4
gene_1037	1054.4
gene_1038	1424.444
gene_1039	1528.75
gene_1040	861
gene_1041	830.8889
gene_1042	4891.333
gene_1043	787.2857
gene_1044	906.5
gene_1045	1308.6
gene_1046	1626
gene_1047	21101
gene_1048	1477.417
gene_1049	987
gene_1050	1219.5
gene_1051	2599.412
gene_1052	1276.462
gene_1053	551.0833
gene_1054	1292.857
gene_1055	1635.75
gene_1056	1123.5
gene_1057	2461.6
gene_1058	3038
gene_1059	2667
gene_1060	1177.667
gene_1061	2098.111
gene_1062	1236.111
gene_1063	1267.333
gene_1064	2593.4
gene_1065	929
gene_1066	1949.5
gene_1067	3064.25
gene_1068	4893
gene_1069	3012
gene_1070	953
gene_1071	2531.5
gene_1072	2079.6
gene_1073	1327
gene_1074	1335.8
gene_1075	2666.643
gene_1076	1122
gene_1077	995
gene_1078	1094
gene_1079	2261
gene_1080	1433.857
gene_1081	1503.714
gene_1082	861
gene_1083	1476.667
gene_1084	844.8571
gene_1085	819.75
gene_1086	1773
gene_1087	3357.583
gene_1088	797.75
gene_1089	2325.8
gene_1090	7525
gene_1091	950
gene_1092	2557.333
gene_1093	2041.3
gene_1094	1716.8
gene_1095	2282.818
gene_1096	539.5
gene_1097	1295
gene_1098	1075.2
gene_1099	1538.5
gene_1100	6897
gene_1101	1349.353
gene_1102	972
gene_1103	522
gene_1104	1008.538
gene_1105	1418.25
gene_1106	1298.333
gene_1107	3615
gene_1108	1533.286
gene_1109	1321.875
gene_1110	1063
gene_1111	1059.5
gene_1112	1286.13
gene_1113	1601.176
gene_1114	791.75
gene_1115	428
gene_1116	887.6667
gene_1117	1176.7
gene_1118	4625
gene_1119	1456.25
gene_1120	1871
gene_1121	1835
gene_1122	2382.625
gene_1123	46
gene_1124	1309.4
gene_1125	945
gene_1126	919
gene_1127	752
gene_1128	1147.588
gene_1129	1184
gene_1130	1377.833
gene_1131	1690.571
gene_1132	1188.833
gene_1133	3145.333
gene_1134	3393
gene_1135	1757
gene_1136	1509
gene_1137	1265.8
gene_1138	1349.491
gene_1139	1103.833
gene_1140	1547.952
gene_1141	459.3333
gene_1142	1241.105
gene_1143	1427.5
gene_1144	886.8
gene_1145	3240.737
gene_1146	912
gene_1147	2601.5
gene_1148	610
gene_1149	3099.222
gene_1150	1830.875
gene_1151	1259
gene_1152	1905
gene_1153	923
gene_1154	1670.875
gene_1155	669
gene_1156	1444
gene_1157	2893
gene_1158	654
gene_1159	5709
gene_1160	1138.556
gene_1161	1524.778
gene_1162	1637.733
gene_1163	796
gene_1164	5535
gene_1165	1532.667
gene_1166	1876.571
gene_1167	3412.75
gene_1168	2586.667
gene_1169	1416.5
gene_1170	635
gene_1171	7334
gene_1172	6008.667
gene_1173	1862.833
gene_1174	3574.333
gene_1175	3323
gene_1176	1034.526
gene_1177	1183.25
gene_1178	746.75
gene_1179	2321.5
gene_1180	2278.8
gene_1181	2058.727
gene_1182	947
gene_1183	1797
gene_1184	1220.087
gene_1185	1454.769
gene_1186	374
gene_1187	1868.8
gene_1188	439
gene_1189	1977.5
gene_1190	1054.2
gene_1191	1795
gene_1192	1483
gene_1193	345
gene_1194	1343
gene_1195	3042.5
gene_1196	1756.143
gene_1197	865.75
gene_1198	3740.8
gene_1199	4094
gene_1200	1887
gene_1201	1904.727
gene_1202	1477
gene_1203	1310.125
gene_1204	1581.429
gene_1205	2867.75
gene_1206	1483
gene_1207	628
gene_1208	1756
gene_1209	393
gene_1210	1723.222
gene_1211	2443.75
gene_1212	1114.882
gene_1213	1123.5
gene_1214	1148
gene_1215	1419.667
gene_1216	965
gene_1217	1351
gene_1218	1485.966
gene_1219	2012.091
gene_1220	2962
gene_1221	985.68
gene_1222	698
gene_1223	2046
gene_1224	2508.3
gene_1225	1355.889
gene_1226	1071.5
gene_1227	1349
gene_1228	1708
gene_1229	1996.793
gene_1230	5038
gene_1231	2212.889
gene_1232	1032
gene_1233	1894
gene_1234	1812.125
gene_1235	2173.273
gene_1236	284.5
gene_1237	716
gene_1238	978.5455
gene_1239	1137.909
gene_1240	3951
gene_1241	1391.286
gene_1242	3600
gene_1243	3357.4
gene_1244	1016.222
gene_1245	3035.429
gene_1246	1329.286
gene_1247	4658.5
gene_1248	1163.083
gene_1249	374
gene_1250	1258.833
gene_1251	1360
gene_1252	2844.625
gene_1253	3065.214
gene_1254	3144.75
gene_1255	504
gene_1256	3054.5
gene_1257	985.5556
gene_1258	2080.2
gene_1259	2862.364
gene_1260	4292
gene_1261	2462.6
gene_1262	1217.286
gene_1263	1928.714
gene_1264	1128.75
gene_1265	1416.5
gene_1266	3239.741
gene_1267	1474.706
gene_1268	1459.643
gene_1269	5020.5
gene_1270	2940.25
gene_1271	723.6
gene_1272	3379.5
gene_1273	1832.333
gene_1274	3110.25
gene_1275	523
gene_1276	1410
gene_1277	3360
gene_1278	874.4444
gene_1279	3127.864
gene_1280	1023.286
gene_1281	3325
gene_1282	1165.154
gene_1283	4220
gene_1284	868
gene_1285	2483.333
gene_1286	869.7778
gene_1287	987.5
gene_1288	2867.636
gene_1289	1546.167
gene_1290	1788.923
gene_1291	760
gene_1292	1692.875
gene_1293	1304.333
gene_1294	943.8
gene_1295	1934.533
gene_1296	935.3333
gene_1297	1134.852
gene_1298	1461.667
gene_1299	2987.6
gene_1300	1038.029
gene_1301	1230.4
